Date,avg_wind_speed_m_s,Mean viral gene copies/L,smoothed,zscore,Mean viral gene copies/ML
2024-12-16,5.5187035,3916475,4168816.46428571,-0.149701130103048,3.916475
2024-12-17,3.7260153,3833401,4549823.96428572,-0.165105161459943,3.833401
2024-12-18,4.029999,4771854,5112298.28571429,0.00890788039397696,4.771854
2024-12-19,3.1205492,5710307,5856239.42857143,0.182920922247897,5.710307
2024-12-20,3.102925,6648760,6274528.42857143,0.356933964101817,6.64876
2024-12-21,6.539208,7587213,6464518.28571429,0.530947005955737,7.587213
2024-12-22,4.4319806,8525666,6525930.68571429,0.704960047809657,8.525666
2024-12-23,3.9664786,6844498,6458765.62857143,0.393228764999041,6.844498
2024-12-24,6.2846446,5163330,6263023.11428571,0.0814974821884251,5.16333
2024-12-25,6.074553,5201740.8,5938703.14285714,0.0886198209182736,5.2017408
2024-12-26,4.238491,5240151.6,5485805.71428572,0.0957421596481221,5.2401516
2024-12-27,3.3849735,5278562.4,5485285.14285714,0.102864498377971,5.2785624
2024-12-28,3.313263,5316973.2,5937141.42857143,0.109986837107819,5.3169732
2024-12-29,4.311806,5355384,6517888.02857143,0.117109175837668,5.355384
2024-12-30,3.162506,6840854,6927356.12142857,0.392553074767867,6.840854
2024-12-31,3.600463,8326324,7165545.70714286,0.667996973698067,8.326324
2025-01-01,3.8686001,9266967,7232456.78571429,0.842416097222204,9.266967
2025-01-02,3.3820593,8106428.25,7128089.35714286,0.627222711856239,8.10642825
2025-01-03,4.234409,6945889.5,6809700.78571429,0.412029326490274,6.9458895
2025-01-04,5.50705,5785350.75,6550974.35714286,0.196835941124309,5.78535075
2025-01-05,4.508068,4624812,6064404.5,-0.0183574442416565,4.624812
2025-01-06,5.644303,4612134,5650160.03571429,-0.0207082677188301,4.612134
2025-01-07,10.584546,6515239,5308240.96428572,0.332175776572578,6.515239
2025-01-08,10.74561,5860978,5038647.28571429,0.210859155733401,5.860978
2025-01-09,6.2427325,5206717,4841379,0.0895425348942249,5.206717
2025-01-10,9.353533,4552456,4718676.71428572,-0.0317740859449514,4.552456
2025-01-11,4.7052007,3898195,4390808.57142857,-0.153090706784128,3.898195
2025-01-12,5.7057343,3243934,4227534.57142857,-0.274407327623304,3.243934
2025-01-13,5.9865756,3753218,4344015.96428572,-0.179973127927068,3.753218
2025-01-14,6.5718703,4220162,4740252.75,-0.0933898405216926,4.220162
2025-01-15,4.3484764,4718060,5416244.92857143,-0.00106689465974418,4.71806
2025-01-16,5.854242,6022086.75,6371992.5,0.240732813398498,6.02208675
2025-01-17,6.0090737,7326113.5,6851188.5,0.48253252145674,7.3261135
2025-01-18,4.706508,8630140.25,6791361.64285714,0.724332229514982,8.63014025
2025-01-19,4.5130763,9934167,6762056.41428571,0.966131937573224,9.934167
2025-01-20,6.3734527,7107590,6648111.56428572,0.442012709647768,7.10759
2025-01-21,8.220369,3801374,6449527.09285714,-0.17104378139238,3.801374
2025-01-22,5.090323,4512923.4,6166303,-0.0391044349111694,4.5129234
2025-01-23,8.442588,5224472.8,5798439.28571429,0.0928349115700412,5.2244728
2025-01-24,6.3916435,5936022.2,5691503.78571429,0.224774258051252,5.9360222
2025-01-25,12.235943,6647571.6,5914016.35714286,0.356713604532463,6.6475716
2025-01-26,9.229384,7359121,5909383.15714286,0.488652951013674,7.359121
2025-01-27,6.335543,6359041.5,5847785.97142857,0.303212789502391,6.3590415
2025-01-28,5.9180512,5358962,5729224.8,0.117772627991109,5.358962
2025-01-29,5.6059513,4480491,5553699.64285714,-0.0451182263089519,4.480491
2025-01-30,5.7173862,4793292.5,5321210.5,0.0128831232647284,4.7932925
2025-01-31,6.839803,5106094,5071922.71428572,0.0708844728384086,5.106094
2025-02-01,5.3917794,5418895.5,4805836.28571429,0.128885822412089,5.4188955
2025-02-02,5.8296456,5731697,4620053.14285714,0.186887171985769,5.731697
2025-02-03,5.877609,4614027,4344391.5,-0.0203572573984097,4.614027
2025-02-04,5.119172,3496357,3978851.35714286,-0.227601686782589,3.496357
2025-02-05,5.856779,3180009,3523432.71428571,-0.286260647608974,3.180009
2025-02-06,7.3341546,2863661,2978135.57142857,-0.344919608435359,2.863661
2025-02-07,8.835937,2547313,2605900.21428571,-0.403578569261745,2.547313
2025-02-08,5.8833385,2230965,2406726.64285714,-0.46223753008813,2.230965
2025-02-09,4.825569,1914617,2571838.92857143,-0.520896490914516,1.914617
2025-02-10,5.8614793,2008379.5,2781769.38571429,-0.503510539953916,2.0083795
2025-02-11,10.521915,2102142,3036518.01428571,-0.486124588993315,2.102142
2025-02-12,11.119624,4335795,3336084.81428571,-0.0719485429088187,4.335795
2025-02-13,17.823015,4333174.2,3680469.78571429,-0.0724345058500536,4.3331742
2025-02-14,12.102853,4330553.4,4011085.71428571,-0.0729204687912885,4.3305534
2025-02-15,5.963501,4327932.6,4308415.52380952,-0.0734064317325236,4.3279326
2025-02-16,4.2191834,4325311.8,4266760.57142857,-0.0738923946737585,4.3253118
2025-02-17,5.3815665,4322691,4205588.54285714,-0.0743783576149934,4.322691
2025-02-18,6.689368,4183450.66666667,4124899.43809524,-0.100197054930775,4.18345066666667
2025-02-19,4.063849,4044210.33333333,4024693.25714286,-0.126015752246556,4.04421033333333
2025-02-20,4.539655,3904970,3904970,-0.151834449562338,3.90497
2025-02-21,3.8658016,3765729.66666667,3741925.64285714,-0.177653146878119,3.76572966666667
2025-02-22,4.3158717,3626489.33333333,3555077.26190476,-0.203471844193901,3.62648933333333
2025-02-23,4.627052,3487249,3437730.5,-0.229290541509682,3.487249
2025-02-24,4.8256826,3181380.5,3348559.82142857,-0.286006336645183,3.1813805
2025-02-25,4.1464963,2875512,3287565.22619048,-0.342722131780683,2.875512
2025-02-26,4.4047675,3222783,3254746.71428571,-0.278329260685751,3.222783
2025-02-27,5.476958,3280775.25,3250104.28571429,-0.267576023361715,3.28077525
2025-02-28,6.3936806,3338767.5,3352653.78571429,-0.25682278603768,3.3387675
2025-03-01,6.5180364,3396759.75,3227297.35714286,-0.246069548713645,3.39675975
2025-03-02,11.9211855,3454752,3160561.75714286,-0.235316311389609,3.454752
2025-03-03,15.981959,3899227,3193772.52142857,-0.152899347750491,3.899227
2025-03-04,7.402264,1998017,3326929.65,-0.505432010870638,1.998017
2025-03-05,5.1641736,2755633.8,3560033.14285714,-0.364950597387349,2.7556338
2025-03-06,16.798105,3513250.6,3893083,-0.22446918390406,3.5132506
2025-03-07,7.1868405,4270867.4,3826984.57142857,-0.0839877704207714,4.2708674
2025-03-08,5.485594,5028484.2,4038366.85714286,0.0564936430625175,5.0284842
2025-03-09,4.6999993,5786101,4445689.02857143,0.196975056545806,5.786101
2025-03-10,5.656347,3436538,4692108.19285714,-0.238693649992957,3.436538
2025-03-11,9.978912,3477693,4777624.35,-0.231062466825022,3.477693
2025-03-12,13.271089,5606889,4702237.5,0.163744596142649,5.606889
2025-03-13,17.775324,5238184.75,4465947.64285714,0.0953774556604207,5.23818475
2025-03-14,12.681061,4869480.5,4487217.92857143,0.0270103151781928,4.8694805
2025-03-15,7.222854,4500776.25,4449793.92857143,-0.0413568253040351,4.50077625
2025-03-16,4.1046214,4132072,4066689.21428571,-0.109723965786263,4.132072
2025-03-17,7.6354156,3585430,3740639.3877551,-0.211085288329971,3.58543
2025-03-18,10.512642,3215725,3471644.44897959,-0.279637993301454,3.215725
2025-03-19,6.61977,2925156,3259704.39795918,-0.333516872220752,2.925156
2025-03-20,4.1602263,2955835.96428571,3104819.23469388,-0.327828026951648,2.95583596428571
2025-03-21,4.001529,2986515.92857143,3032408.6377551,-0.322139181682543,2.98651592857143
2025-03-22,5.1327906,3017195.89285714,3017195.89285714,-0.316450336413439,3.01719589285714
2025-03-23,4.8738956,3047875.85714286,3047875.85714286,-0.310761491144335,3.04787585714286
2025-03-24,5.022071,3078555.82142857,3078555.82142857,-0.305072645875231,3.07855582142857
2025-03-25,5.503712,3109235.78571429,3109235.78571429,-0.299383800606126,3.10923578571429
2025-03-26,4.804903,3139915.75,3139915.75,-0.293694955337022,3.13991575
2025-03-27,6.166672,3170595.71428571,3170595.71428571,-0.288006110067918,3.17059571428571
2025-03-28,8.327382,3201275.67857143,3201275.67857143,-0.282317264798813,3.20127567857143
2025-03-29,7.797622,3231955.64285714,3231955.64285714,-0.276628419529709,3.23195564285714
2025-03-30,5.4071255,3262635.60714286,3262635.60714286,-0.270939574260604,3.26263560714286
2025-03-31,8.236196,3293315.57142857,3293315.57142857,-0.2652507289915,3.29331557142857
2025-04-01,16.293545,3323995.53571429,3323995.53571429,-0.259561883722396,3.32399553571429
2025-04-02,16.2237,3354675.5,3354675.5,-0.253873038453291,3.3546755
2025-04-03,7.398541,3385355.46428571,3385355.46428571,-0.248184193184187,3.38535546428571
2025-04-04,5.967928,3416035.42857143,3416035.42857143,-0.242495347915083,3.41603542857143
2025-04-05,5.791168,3446715.39285714,3446715.39285714,-0.236806502645978,3.44671539285714
2025-04-06,6.647742,3477395.35714286,3477395.35714286,-0.231117657376874,3.47739535714286
2025-04-07,4.8329425,3508075.32142857,3508075.32142857,-0.22542881210777,3.50807532142857
2025-04-08,4.1037145,3538755.28571429,3538755.28571429,-0.219739966838665,3.53875528571429
2025-04-09,4.0501,3569435.25,3569435.25,-0.214051121569561,3.56943525
2025-04-10,5.1010265,3600115.21428571,3600115.21428571,-0.208362276300457,3.60011521428571
2025-04-11,4.9529104,3630795.17857143,3630795.17857143,-0.202673431031352,3.63079517857143
2025-04-12,6.252308,3661475.14285714,3661475.14285714,-0.196984585762248,3.66147514285714
2025-04-13,5.195133,3692155.10714286,3692155.10714286,-0.191295740493144,3.69215510714286
2025-04-14,6.0756717,3722835.07142857,3728091.70510204,-0.185606895224039,3.72283507142857
2025-04-15,5.14037,3753515.03571429,3769284.93673469,-0.179918049954935,3.75351503571429
2025-04-16,6.7546697,3784195,3815734.80204082,-0.174229204685831,3.784195
2025-04-17,7.5379853,3851671.4,3867441.30102041,-0.161717364862897,3.8516714
2025-04-18,7.8321548,3919147.8,3924404.43367347,-0.149205525039963,3.9191478
2025-04-19,7.6866875,3986624.2,3870748.14285714,-0.136693685217029,3.9866242
2025-04-20,7.6766257,4054100.6,3870419.02857143,-0.124181845394095,4.0541006
2025-04-21,6.3678393,4121577,3918160.45714286,-0.111670005571161,4.121577
2025-04-22,6.3717885,3377921,4013972.42857143,-0.249562731848256,3.377921
2025-04-23,5.725886,3781891.2,4157854.94285714,-0.174656387768865,3.7818912
2025-04-24,6.984694,4185861.4,4349808,-0.0997500436894747,4.1858614
2025-04-25,6.747294,4589831.6,4453277.14285714,-0.024843699610084,4.5898316
2025-04-26,9.581073,4993801.8,5071242.21428572,0.0500626444693067,4.9938018
2025-04-27,8.598803,5397772,6039756.61428571,0.124968988548697,5.397772
2025-04-28,5.860784,4845861,6713532.09285714,0.0226306594660062,4.845861
2025-04-29,5.3527856,7703676.5,7092568.65,0.552542299380079,7.7036765
2025-04-30,5.208687,10561492,7176866.28571429,1.08245393929415,10.561492
2025-05-01,5.84267,8902289.75,6966425,0.774795664907083,8.90228975
2025-05-02,7.175263,7243087.5,6921136.14285714,0.467137390520013,7.2430875
2025-05-03,8.355968,5583885.25,6590879.35714286,0.159479116132944,5.58388525
2025-05-04,11.807212,3924683,5895155.92857143,-0.148179158254125,3.924683
2025-05-05,7.1224213,4528839,5351939.78571429,-0.0361532780935875,4.528839
2025-05-06,5.649582,5391879,4961230.92857143,0.123876276547516,5.391879
2025-05-07,7.408711,5691428,4723029.35714286,0.179420275740123,5.691428
2025-05-08,6.8417754,5099776.75,4637335.07142857,0.069713094102711,5.09977675
2025-05-09,5.9495444,4508125.5,4816156.78571429,-0.0399940875347009,4.5081255
2025-05-10,6.149473,3916474.25,4598218.07142857,-0.149701269172113,3.91647425
2025-05-11,6.7693563,3324823,4466527.5,-0.259408450809525,3.324823
2025-05-12,10.037232,5780591,4347992.14285714,0.195953362480557,5.780591
2025-05-13,11.387032,3866308,4242612,-0.159003367157738,3.866308
2025-05-14,7.3549476,4769594,4150387.07142857,0.00848881894434671,4.769594
2025-05-15,5.9575562,4270029.25,4071317.35714286,-0.084143184736704,4.27002925
2025-05-16,6.082601,3770464.5,3521794.21428571,-0.176775188417755,3.7704645
2025-05-17,10.036414,3270899.75,3449332.07142857,-0.269407192098805,3.27089975
2025-05-18,5.9577374,2771335,3590026.35714286,-0.362039195779856,2.771335
2025-05-19,5.0955396,1933929,3708371.67857143,-0.517315555199799,1.933929
2025-05-20,4.8857036,3359073,3804368.03571429,-0.253057630168004,3.359073
2025-05-21,4.8622475,5754454,3878015.42857143,0.191106898273042,5.754454
2025-05-22,5.524473,5098446.5,3929313.85714286,0.0694664319375027,5.0984465
2025-05-23,7.3211207,4442439,4058962.42857143,-0.0521740343980361,4.442439
2025-05-24,6.635654,3786431.5,3962668.71428571,-0.173814500733575,3.7864315
2025-05-25,6.2389235,3130424,3520146.14285714,-0.295454967069114,3.130424
2025-05-26,5.4571643,2841469,3150849.15714286,-0.349034569360224,2.841469
2025-05-27,6.1682105,2685017,2854777.75714286,-0.378044747199849,2.685017
2025-05-28,6.1854234,2656796,2631931.94285714,-0.383277637983042,2.656796
2025-05-29,6.9816036,2513367.6,2482311.71428571,-0.409872909320275,2.5133676
2025-05-30,6.926227,2369939.2,2353481,-0.436468180657509,2.3699392
2025-05-31,6.1706624,2226510.8,2227011,-0.463063451994742,2.2265108
2025-06-01,7.2501864,2083082.4,2362207.71428571,-0.489658723331976,2.0830824
2025-06-02,6.4879556,1939654,2469200.73571429,-0.516253994669209,1.939654
2025-06-03,8.587561,1799727,2547990.06428571,-0.542200017440188,1.799727
2025-06-04,7.620676,3603173,2598575.7,-0.207795285099533,3.603173
2025-06-05,8.524885,3262318.75,2620957.64285714,-0.270998327629459,3.26231875
2025-06-06,8.0589285,2921464.5,2615031.35714286,-0.334201370159385,2.9214645
2025-06-07,10.011712,2580610.25,2631405,-0.397404412689311,2.58061025
2025-06-08,9.949741,2239756,2392453.85714286,-0.460607455219237,2.239756
2025-06-09,6.6274924,1898170,2217724.03571429,-0.523946182800387,1.89817
2025-06-10,5.367842,1914342.5,2107215.53571429,-0.520947390192358,1.9143425
2025-06-11,5.363237,1930515,2060928.35714286,-0.517948597584329,1.930515
2025-06-12,6.4683414,2039210,2078862.5,-0.497793781536736,2.03921
2025-06-13,5.9709754,2147905,2161122.5,-0.477638965489143,2.147905
2025-06-14,5.5482097,2256600,2219630.28571429,-0.45748414944155,2.2566
2025-06-15,5.2009997,2365295,2423396,-0.437329333393957,2.365295
2025-06-16,5.085236,2473990,2683391.32142857,-0.417174517346364,2.47399
2025-06-17,5.5150123,2323897,2999616.25,-0.445005574938998,2.323897
2025-06-18,6.646078,3356875,3372070.78571429,-0.253465195241583,3.356875
2025-06-19,6.0550103,3859177.25,3800754.92857143,-0.160325589472761,3.85917725
2025-06-20,6.7147574,4361479.5,3731575.92857143,-0.067185983703939,4.3614795
2025-06-21,10.827321,4863781.75,3651908.5,0.0259536220648829,4.86378175
2025-06-22,6.242254,5366084,3746185.64285714,0.119093227833705,5.366084
2025-06-23,7.005593,1989737,3747058.14285714,-0.506967333349815,1.989737
2025-06-24,7.0018997,1766225,3654526,-0.548412139867406,1.766225
2025-06-25,6.1307964,4016815,3468589.21428571,-0.131095543441145,4.016815
2025-06-26,5.244138,3865284.75,3189247.78571429,-0.159193103718948,3.86528475
2025-06-27,5.109175,3713754.5,3614068.78571429,-0.187290663996751,3.7137545
2025-06-28,5.2814374,3562224.25,4400987.5,-0.215388224274554,3.56222425
2025-06-29,7.6870914,3410694,4403378.35714286,-0.243485784552357,3.410694
2025-06-30,7.6835685,4963484,4432596.5487013,0.0444409536650589,4.963484
2025-07-01,7.4476113,7274656,4488642.07467532,0.472990992897293,7.274656
2025-07-02,6.6294446,4033551,4571514.93506494,-0.127992263608839,4.033551
2025-07-03,5.7586455,4069812.09090909,4681215.12987013,-0.121268535590459,4.06981209090909
2025-07-04,5.4870925,4106073.18181818,4574268.33766234,-0.11454480757208,4.10607318181818
2025-07-05,5.203852,4142334.27272727,4142334.27272727,-0.1078210795537,4.14233427272727
2025-07-06,5.520159,4178595.36363636,4178595.36363636,-0.10109735153532,4.17859536363636
2025-07-07,6.228683,4214856.45454545,4214856.45454546,-0.0943736235169409,4.21485645454545
2025-07-08,8.852303,4251117.54545455,4251117.54545455,-0.0876498954985611,4.25111754545455
2025-07-09,7.7051244,4287378.63636364,4287378.63636364,-0.0809261674801815,4.28737863636364
2025-07-10,5.4940248,4323639.72727273,4323639.72727273,-0.0742024394618018,4.32363972727273
2025-07-11,6.612162,4359900.81818182,4134036.94805195,-0.0674787114434222,4.35990081818182
2025-07-12,5.9968867,4396161.90909091,3882825.58441558,-0.0607549834250426,4.39616190909091
2025-07-13,6.4013305,4432423,3568679.92207792,-0.0540312554066629,4.432423
2025-07-14,6.4726434,2887637,3296290.78246753,-0.340473848560875,2.887637
2025-07-15,5.9425416,2492638,3065658.16558442,-0.413716704110654,2.492638
2025-07-16,5.330552,2088359,2876782.07142857,-0.488680307559799,2.088359
2025-07-17,6.0329194,2416915.75,2729662.5,-0.427757534134665,2.41691575
2025-07-18,6.6564155,2745472.5,2892209,-0.36683476070953,2.7454725
2025-07-19,6.6073227,3074029.25,3200166.28571429,-0.305911987284395,3.07402925
2025-07-20,6.423815,3402586,3531933.37142857,-0.24498921385926,3.402586
2025-07-21,6.818073,4025462.5,3782819.43571429,-0.129492077120049,4.0254625
2025-07-22,6.528312,4648339,3952824.47857143,-0.0139949403808375,4.648339
2025-07-23,8.605647,4410728.6,4041948.5,-0.0580539486424411,4.4107286
2025-07-24,8.621404,4173118.2,4050191.5,-0.102112956904045,4.1731182
2025-07-25,7.9593334,3935507.8,3829724.14285714,-0.146171965165648,3.9355078
2025-07-26,7.02795,3697897.4,3655893.14285714,-0.190230973427252,3.6978974
2025-07-27,6.74861,3460287,3749768.05714286,-0.234289981688855,3.460287
2025-07-28,6.734406,2482191,3843916.93766234,-0.415653843475383,2.482191
2025-07-29,6.554189,3431522,3938339.78441558,-0.239623743900632,3.431522
2025-07-30,5.5293446,5067853,4033036.5974026,0.0637936193449084,5.067853
2025-07-31,5.7820644,4832160.36363636,4128007.37662338,0.0200902132114033,4.83216036363636
2025-08-01,5.29303,4596467.72727273,4329035.77922078,-0.0236131929221016,4.59646772727273
2025-08-02,4.8272953,4360775.09090909,4360775.09090909,-0.0673165990556067,4.36077509090909
2025-08-03,5.006255,4125082.45454545,4125082.45454545,-0.111020005189112,4.12508245454545
2025-08-04,5.7293487,3889389.81818182,3889389.81818182,-0.154723411322617,3.88938981818182
2025-08-05,5.344661,3653697.18181818,3653697.18181818,-0.198426817456122,3.65369718181818
2025-08-06,5.0642056,3418004.54545455,3418004.54545455,-0.242130223589627,3.41800454545455
2025-08-07,6.7572713,3182311.90909091,3182311.90909091,-0.285833629723132,3.18231190909091
2025-08-08,5.496958,2946619.27272727,3079479.50649351,-0.329537035856637,2.94661927272727
2025-08-09,6.373647,2710926.63636364,2846817.19480519,-0.373240441990142,2.71092663636364
2025-08-10,5.6543355,2475234,3044754.68831169,-0.416943848123647,2.475234
2025-08-11,5.3951707,3169563,3226764.7012987,-0.288197601548283,3.169563
2025-08-12,7.0220704,2025061,3392847.23376623,-0.50041736580701,2.025061
2025-08-13,5.2074294,4803567,3543002.28571429,0.0147882767444744,4.803567
2025-08-14,5.4094415,4456382,3677229.85714286,-0.0495886477643217,4.456382
2025-08-15,8.399362,4109197,3584773.71428571,-0.113965572273118,4.109197
2025-08-16,7.7900596,3762012,4050590.85714286,-0.178342496781914,3.762012
2025-08-17,5.796269,3414827,4174914.85714286,-0.24271942129071,3.414827
2025-08-18,4.8347793,2522370,4307097.5974026,-0.408203635517553,2.52237
2025-08-19,5.839531,5285781,4447139.07792208,0.104203010316157,5.285781
2025-08-20,5.425942,5673835,4595039.2987013,0.176158086322714,5.673835
2025-08-21,4.1900225,5381661.18181818,4750798.25974026,0.121981633317723,5.38166118181818
2025-08-22,4.971498,5089487.36363636,4992311.96103896,0.0678051803127325,5.08948736363636
2025-08-23,5.880764,4797313.54545455,4797313.54545455,0.013628727307742,4.79731354545455
2025-08-24,5.572066,4505139.72727273,4505139.72727273,-0.0405477256972484,4.50513972727273
2025-08-25,5.659554,4212965.90909091,4212965.90909091,-0.0947241787022389,4.21296590909091
2025-08-26,5.481411,3920792.09090909,3920792.09090909,-0.148900631707229,3.92079209090909
2025-08-27,5.459536,3628618.27272727,3628618.27272727,-0.20307708471222,3.62861827272727
2025-08-28,5.0638814,3336444.45454545,3336444.45454545,-0.25725353771721,3.33644445454545
2025-08-29,6.813728,3044270.63636364,3118836.61038961,-0.311429990722201,3.04427063636364
2025-08-30,5.9893737,2752096.81818182,2901732.31168831,-0.365606443727191,2.75209681818182
2025-08-31,6.2390113,2459923,2911115.98701299,-0.419782896732182,2.459923
2025-09-01,5.63545,2689711,2977355.06493507,-0.377174360277476,2.689711
2025-09-02,7.4525485,2401062,3100449.54545455,-0.430697222390008,2.401062
2025-09-03,5.059255,3694304,3280399.42857143,-0.190897281132164,3.694304
2025-09-04,6.721039,3800118,3517204.71428571,-0.171276675720139,3.800118
2025-09-05,5.6120815,3905932,3556270.85714286,-0.151656070308115,3.905932
2025-09-06,5.7817307,4011746,4460824.71428572,-0.13203546489609,4.011746
2025-09-07,4.3626523,4117560,5255936.85714286,-0.112414859484066,4.11756
2025-09-08,6.933809,2963174,5791731.57142857,-0.326467368595954,2.963174
2025-09-09,6.6078434,8732939,6068208.85714286,0.743393730928777,8.732939
2025-09-10,8.035699,9260089,6085368.71428572,0.841140741182134,9.260089
2025-09-11,5.8845515,7550681,5843211.14285714,0.524173044505342,7.550681
2025-09-12,5.8280025,5841273,5788116,0.20720534782855,5.841273
2025-09-13,5.014708,4131865,4973394.28571429,-0.109762348848242,4.131865
2025-09-14,5.080711,2422457,4061164.42857143,-0.426730045525035,2.422457
2025-09-15,4.7030683,2577508,3445700.03571429,-0.397979648699096,2.577508
2025-09-16,6.6965384,3029887,3127001.10714286,-0.314097082538794,3.029887
2025-09-17,5.9196525,2874480,3105067.64285714,-0.34291349081432,2.87448
2025-09-18,5.781939,3242430.25,3379899.64285714,-0.274686161098915,3.24243025
2025-09-19,5.7070885,3610380.5,3540258.64285714,-0.206458831383511,3.6103805
2025-09-20,7.2885613,3978330.75,3655970.07142857,-0.138231501668107,3.97833075
2025-09-21,8.857426,4346281,3750434.21428571,-0.0700041719527024,4.346281
2025-09-22,7.353637,3700021,3833450.35,-0.189837204004936,3.700021
2025-09-23,5.5847907,3839867,3905018.47857143,-0.163906200692992,3.839867
2025-09-24,6.7742677,3535729,3965138.6,-0.220301117138853,3.535729
2025-09-25,6.250574,3823543.2,4013810.71428571,-0.166933048167096,3.8235432
2025-09-26,7.184899,4111357.4,4195922,-0.113564979195339,4.1113574
2025-09-27,5.178844,4399171.6,4379766.14285714,-0.0601969102235813,4.3991716
2025-09-28,5.2263536,4686985.8,4639825.57142857,-0.00682884125182404,4.6869858
2025-09-29,5.900909,4974800,4801255.11428571,0.0465392277199333,4.9748
2025-09-30,6.4552293,5126776,4864054.77142857,0.074719441378786,5.126776
2025-10-01,6.8437076,5356145,4828224.54285714,0.117250284582433,5.356145
2025-10-02,5.8895054,4953550,4693764.42857143,0.0425989375408877,4.95355
2025-10-03,6.967239,4550955,4460674.42857143,-0.0320524095006572,4.550955
2025-10-04,6.5697904,4148360,4148360,-0.106703756542202,4.14836
2025-10-05,4.732104,3745765,3745765,-0.181355103583747,3.745765
2025-10-06,4.786811,3343170,3343170,-0.256006450625292,3.34317
2025-10-07,5.6724,2940575,2940575,-0.330657797666837,2.940575
2025-10-08,6.582438,2537980,2537980,-0.405309144708382,2.53798
2025-10-09,8.4257765,2135385,2135385,-0.479960491749927,2.135385
2025-10-10,7.268827,1732790,2009193.71428571,-0.554611838791471,1.73279
2025-10-11,5.4696193,1330195,1743971.14285714,-0.629263185833016,1.330195
2025-10-12,5.15659,927600,1600953.85714286,-0.703914532874561,0.9276
2025-10-13,11.914032,2459831,1524322.68831169,-0.419799955870839,2.459831
2025-10-14,13.23064,1084017,1514077.63636364,-0.674910844924643,1.084017
2025-10-15,6.115685,1536859,1570218.7012987,-0.590942426794792,1.536859
2025-10-16,5.0296054,1598966.81818182,1692745.88311688,-0.579426058511321,1.59896681818182
2025-10-17,5.4066334,1661074.63636364,1605255.46753247,-0.56790969022785,1.66107463636364
2025-10-18,4.590384,1723182.45454545,1723182.45454545,-0.556393321944379,1.72318245454545
2025-10-19,4.406797,1785290.27272727,1785290.27272727,-0.544876953660908,1.78529027272727
2025-10-20,4.605973,1847398.09090909,1847398.09090909,-0.533360585377436,1.84739809090909
2025-10-21,4.9596195,1909505.90909091,1909505.90909091,-0.521844217093965,1.90950590909091
2025-10-22,5.6507816,1971613.72727273,1971613.72727273,-0.510327848810494,1.97161372727273
2025-10-23,4.8809605,2033721.54545455,2033721.54545455,-0.498811480527023,2.03372154545455
2025-10-24,4.153667,2095829.36363636,2071658.38961039,-0.487295112243552,2.09582936363636
2025-10-25,4.260529,2157937.18181818,2118394.54545455,-0.47577874396008,2.15793718181818
2025-10-26,3.2630184,2220045,,-0.464262375676609,2.220045
2025-10-27,4.0600963,2112956,,-0.484119398499376,2.112956
2025-10-28,4.58093,2236659,,-0.461181717745566,2.236659
