Sample_Date,Mean viral gene copies/L,smoothed,zscore
2022-02-07,8529018.0,,3.398290672750292
2022-02-08,8529018.0,,3.398290672750292
2022-02-09,7225469.0,,2.692404489544932
2022-02-10,7965901.0,7419643.857142857,3.093356596756177
2022-02-11,7264300.666666667,6946076.285714285,2.713432266000467
2022-02-12,6562700.333333333,6256944.285714285,2.3335079352447567
2022-02-13,5861100.0,5656465.571428572,1.9535836044890464
2022-02-14,5214045.0,5013024.142857143,1.603196174270509
2022-02-15,3705094.0,4351571.142857143,0.7860825390838672
2022-02-16,3022118.0,3672106.5714285714,0.4162434905625885
2022-02-17,3461811.0,2974630.4285714286,0.6543421071486275
2022-02-18,2634129.6666666665,2367717.0,0.20614352213418582
2022-02-19,1806448.3333333333,1974494.2857142857,-0.2420550628802557
2022-02-20,978767.0,1661556.142857143,-0.6902536478946972
2022-02-21,965651.0,1270716.5714285714,-0.6973561067811077
2022-02-22,952535.0,984945.4761904763,-0.7044585656675182
2022-02-23,831551.0,817007.4285714285,-0.7699727381220384
2022-02-24,725934.0,766902.4285714285,-0.8271655103243879
2022-02-25,633732.0,718264.0,-0.8770939118374117
2022-02-26,630882.0,653566.7142857143,-0.8786372183200489
2022-02-27,628032.0,619362.2857142857,-0.8801805248026862
2022-02-28,625182.0,593399.7142857143,-0.8817238312853234
2022-03-01,499654.0,573762.5714285715,-0.9496986299353185
2022-03-02,592120.0,556365.7142857143,-0.8996272695060084
2022-03-03,544196.0,541209.1428571428,-0.9255786449003615
2022-03-04,496272.0,528292.8571428572,-0.9515300202947147
2022-03-05,509104.0,546521.8571428572,-0.9445813505455214
2022-03-06,521936.0,536788.0,-0.9376326807963281
2022-03-07,534768.0,536486.0,-0.9306840110471347
2022-03-08,627257.0,547354.2857142857,-0.8806001958637542
2022-03-09,523983.0,560354.7619047619,-0.936524207684062
2022-03-10,542082.0,575487.4285714285,-0.9267233992527457
