Sample_Date,Mean viral gene copies/L,smoothed,zscore
2021-02-24,681730.0,,-0.7495050809367692
2021-02-25,747266.75,,-0.7373529015301075
2021-02-26,812803.5,,-0.7252007221234458
2021-02-27,878340.25,939203.1428571428,-0.7130485427167841
2021-02-28,943877.0,1115844.7142857143,-0.7008963633101224
2021-03-01,1034196.0,1242116.7857142857,-0.6841489247839477
2021-03-02,1476208.5,1318019.357142857,-0.6021885712420486
2021-03-03,1918221.0,1343552.4285714286,-0.5202282177001496
2021-03-04,1631171.25,1318716.0,-0.5734545382094423
2021-03-05,1344121.5,1301828.0,-0.626680858718735
2021-03-06,1057071.75,1174554.0,-0.6799071792280277
2021-03-07,770022.0,936894.0,-0.7331334997373204
2021-03-08,915980.0,829129.6071428572,-0.7060691762571734
2021-03-09,585290.5,851260.8214285715,-0.767387415747219
2021-03-10,254601.0,1003287.6428571428,-0.8287056552372648
2021-03-11,876820.5,1285210.0714285714,-0.7133303429991185
2021-03-12,1499040.0,1367827.357142857,-0.597955030760972
2021-03-13,2121259.5,1532591.642857143,-0.48257971852282566
2021-03-14,2743479.0,1779502.9285714286,-0.3672044062846793
2021-03-15,1494301.0,1873708.642857143,-0.5988337618272542
2021-03-16,1738640.5,1815208.7857142857,-0.5535270073706476
2021-03-17,1982980.0,1604003.357142857,-0.5082202529140409
2021-03-18,1536260.5,1240092.357142857,-0.5910534039087761
2021-03-19,1089541.0,1113538.7857142857,-0.6738865549035113
2021-03-20,642821.5,941706.7142857143,-0.7567197058982464
2021-03-21,196102.0,724596.1428571428,-0.8395528568929816
2021-03-22,608426.0,587779.6428571428,-0.7630975059384046
2021-03-23,535816.0,531257.2142857143,-0.7765612456984279
2021-03-24,463206.0,555028.8571428572,-0.7900249854584511
2021-03-25,578545.0,659094.5714285715,-0.7686382029191132
2021-03-26,693884.0,637937.4285714285,-0.7472514203797753
2021-03-27,809223.0,606890.2142857143,-0.7258646378404374
2021-03-28,924562.0,565952.9285714285,-0.7044778553010995
2021-03-29,460326.0,518297.46428571426,-0.7905590106685995
2021-03-30,318485.5,463923.8214285714,-0.8168598449811126
2021-03-31,176645.0,402832.0,-0.8431606792936258
2021-04-01,244956.75,335022.0,-0.8304939443459358
2021-04-02,313268.5,322672.5714285714,-0.8178272093982458
2021-04-03,381580.25,316137.5714285714,-0.8051604744505558
2021-04-04,449892.0,315417.0,-0.7924937395028658
2021-04-05,373880.0,303482.5714285714,-0.8065882965423768
2021-04-06,272740.5,280334.28571428574,-0.8253421308277215
2021-04-07,171601.0,245972.14285714287,-0.8440959651130661
2021-04-08,161415.75,200396.14285714287,-0.8459845693740602
2021-04-09,151230.5,192289.2857142857,-0.8478731736350542
2021-04-10,141045.25,198242.92857142858,-0.8497617778960482
2021-04-11,130860.0,218257.07142857142,-0.8516503821570423
2021-04-12,317132.0,241116.8344155844,-0.8171108182873403
2021-04-13,314416.0,266822.2175324675,-0.8176144337285773
2021-04-14,311700.0,295373.22077922075,-0.8181180491698145
2021-04-15,321434.0909090909,326769.8441558442,-0.816313101272825
2021-04-16,331168.1818181818,332946.7662337663,-0.8145081533758355
2021-04-17,340902.2727272727,340902.27272727276,-0.812703205478846
2021-04-18,350636.36363636365,350636.36363636365,-0.8108982575818565
2021-04-19,360370.45454545453,360370.45454545453,-0.8090933096848669
2021-04-20,370104.54545454547,370104.54545454547,-0.8072883617878773
2021-04-21,379838.63636363635,379838.63636363635,-0.8054834138908878
2021-04-22,389572.7272727273,389572.72727272724,-0.8036784659938984
2021-04-23,399306.8181818182,432223.2337662337,-0.8018735180969088
2021-04-24,409040.9090909091,436422.72727272724,-0.8000685701999193
2021-04-25,418775.0,402171.2077922078,-0.7982636223029298
2021-04-26,658924.0,373002.2467532468,-0.7537338930696309
2021-04-27,399501.0,348915.8441558442,-0.8018375118516792
2021-04-28,140078.0,329912.0,-0.8499411306337273
2021-04-29,185390.0,315990.71428571426,-0.841539133994061
2021-04-30,230702.0,241776.2857142857,-0.8331371373543947
2021-05-01,276014.0,198265.85714285713,-0.8247351407147282
2021-05-02,321326.0,185459.42857142858,-0.8163331440750619
2021-05-03,139423.0,209505.9642857143,-0.8500625842839521
2021-05-04,94928.0,270405.46428571426,-0.8583130883553229
2021-05-05,50433.0,368157.9285714286,-0.8665635924266937
2021-05-06,353715.75,502763.35714285716,-0.8103272610714506
2021-05-07,656998.5,674287.6428571428,-0.7540909297162075
2021-05-08,960281.25,825951.3571428572,-0.6978545983609644
2021-05-09,1263564.0,957754.5,-0.6416182670057213
2021-05-10,1340093.0,1040879.2142857143,-0.627427845023972
2021-05-11,1156574.0,1075325.5,-0.6614569327118898
2021-05-12,973055.0,1061093.357142857,-0.6954860203998076
2021-05-13,935588.75,998182.7857142857,-0.7024332155490153
2021-05-14,898122.5,922551.5,-0.709380410698223
2021-05-15,860656.25,825594.7857142857,-0.7163276058474307
2021-05-16,823190.0,707312.6428571428,-0.7232748009966384
2021-05-17,810674.0,595416.6071428572,-0.7255955855557412
2021-05-18,477877.0,489906.6785714286,-0.7873046091188382
2021-05-19,145080.0,390782.85714285716,-0.8490136326819351
2021-05-20,152316.5,298045.14285714284,-0.8476718016287275
2021-05-21,159553.0,203964.42857142858,-0.8463299705755197
2021-05-22,166789.5,179551.0,-0.8449881395223121
2021-05-23,174026.0,224804.85714285713,-0.8436463084691045
2021-05-24,152109.0,280794.53571428574,-0.847710277403417
2021-05-25,306983.0,347520.03571428574,-0.8189927008768525
2021-05-26,461857.0,424981.35714285716,-0.790275124350288
2021-05-27,544244.25,513178.5,-0.7749984339007083
2021-05-28,626631.5,575537.7857142857,-0.7597217434511286
2021-05-29,709018.75,602214.4285714285,-0.7444450530015491
2021-05-30,791406.0,593208.4285714285,-0.7291683625519694
2021-05-31,588624.0,567979.9642857143,-0.7667693001090145
2021-06-01,493719.5,526529.0357142857,-0.7843670068994721
2021-06-02,398815.0,468855.64285714284,-0.8019647136899297
2021-06-03,367645.0,394959.78571428574,-0.8077444240372638
2021-06-04,336475.0,346366.78571428574,-0.8135241343845978
2021-06-05,305305.0,325575.5,-0.819303844731932
2021-06-06,274135.0,332585.9285714286,-0.825083555079266
2021-06-07,248473.0,331728.10714285716,-0.8298419422121914
2021-06-08,348180.5,323002.03571428574,-0.8113536371285593
2021-06-09,447888.0,306407.71428571426,-0.7928653320449274
2021-06-10,361640.25,281945.14285714284,-0.8088578573291519
2021-06-11,275392.5,271878.4285714286,-0.8248503826133766
2021-06-12,189144.75,247058.92857142858,-0.8408429078976012
2021-06-13,102897.0,207486.64285714287,-0.8568354331818258
2021-06-14,178006.0,186968.7142857143,-0.8429083152967467
2021-06-15,174444.0,185505.14285714287,-0.8435688006434648
2021-06-16,170882.0,203095.92857142858,-0.844229285990183
2021-06-17,218014.75,239741.07142857142,-0.835489676016705
2021-06-18,265147.5,302107.78571428574,-0.826750066043227
2021-06-19,312280.25,384649.21428571426,-0.818010456069749
2021-06-20,359413.0,487365.35714285716,-0.809270846096271
2021-06-21,614573.0,603014.1071428572,-0.7619576958804943
